name	scientificName	price	imageUrl	categoryName	company	route
CITAPRONEX 5 MG 14 F.C.TABS.	ESCITALOPRAM	62.00	https://demov2.egypt.dawatech.com/web/image/product.template/12655/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	CHEMIPHARM	ORAL.SOLID
CLARITHRO 250 MG 14 F.C.TAB.	CLARITHROMYCIN	72.00	https://demov2.egypt.dawatech.com/web/image/product.template/14676/image_1920	ANTIBIOTIC.MACROLIDE	AMRIYA > PHARCO B	ORAL.SOLID
CLEAR AIR 4MG 14 CHEWABLE TAB.	MONTELUKAST	58.00	https://demov2.egypt.dawatech.com/web/image/product.template/14907/image_1920	ASTHMA.ANTI-INFLAMMATORY.LEUKOTRIENE ANTAGONIST	AMOUN	ORAL.SOLID
CLEAR AIR 4MG 7 SACHETS	MONTELUKAST	37.00	https://demov2.egypt.dawatech.com/web/image/product.template/17403/image_1920	ASTHMA.ANTI-INFLAMMATORY.LEUKOTRIENE ANTAGONIST	AMOUN	EFF
CLINDAM 300 MG 16 CAPS.	CLINDAMYCIN	75.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/clindam-300-mg-16-capsules-425500.jpg?v=1687635262	ANTIBIOTIC.LINCOMYCINS	SIGMA > OCTOBER PHARMA	ORAL.SOLID
CLIOSONE CREAM 15 GM	BETAMETHASONE+CLIOQUINOL	6.50	https://demov2.egypt.dawatech.com/web/image/product.template/18707/image_1920	GLUCOCORTICOID WITH ANTIFUNGAL	PHAROPHARMA	TOPICAL
CLOXIDE 30 CAPS.	CHLORDIAZEPOXIDE+CLIDINIUM BROMIDE	6.50	https://demov2.egypt.dawatech.com/web/image/product.template/18701/image_1920	SPASTIC COLON	EVA PHARMA	ORAL.SOLID
CO- AVAZIR EYE SUSP. DROPS 10 ML	DEXAMETHASONE+TOBRAMYCIN	16.20	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/co-avazir-eye-drops-10-ml-352891.jpg?v=1707748796	ANTIBIOTIC WITH GLUCOCORTICOID	ORCHIDIA PHARMACEUTICAL INDUSTRIES > ORCHIDIA	ORAL.LIQUID
CODILAR SYRUP 120 ML	CHLORPHENIRAMINE+DEXTROMETHORPHAN+PHENYLEPHRINE	27.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/codilar-syrup-120-ml-722991.jpg?v=1734010092	ANTI-COUGH.NON-PRODUCTIVE	EL NILE.	ORAL.LIQUID
COLOSALAZINE-EC 500 MG 20 E.C.TABS.	SULPHASALAZINE	67.00	https://demov2.egypt.dawatech.com/web/image/product.template/12208/image_1920	ULCERATIVE COLITIS	ALEXANDRIA > ACDIMA INTERNATIONAL TRADING	ORAL.SOLID
COLOVATIL 30 F.C. TABS.	MEBEVERINE+SULPIRIDE	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/colovatil-30-tablets-252499.jpg?v=1687732295	ANTISPASMODIC	MASH PREMIERE	ORAL.SOLID
COLOVERIN 135 MG 30 TABS.	MEBEVERINE	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/coloverin-135-mg-30-tablets-566314.jpg?v=1687732296	ANTI-MUSCARINIC.IRRITABLE BOWEL SYNDROME	CHEMIPHARM	ORAL.SOLID
COLOVERIN A  30 TABS.	CHLORDIAZEPOXIDE+MEBEVERINE	99.00	https://demov2.egypt.dawatech.com/web/image/product.template/9742/image_1920	SPASTIC COLON	CHEMIPHARM	ORAL.SOLID
COLOVERIN D  30 TABS.	DIMETHICONE+MEBEVERINE	105.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/coloverin-d-30-tablets-648233.jpg?v=1687732296	ANTISPASMODIC WITH ANTIFLATULENT	CHEMIPHARM	ORAL.SOLID
COLOVERIN SR 200 MG 30 CAPS.	MEBEVERINE	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/coloverin-sr-200-mg-30-capsules-865465.jpg?v=1739275152	ANTI-MUSCARINIC.IRRITABLE BOWEL SYNDROME	CHEMIPHARM	ORAL.SOLID
CONCOR 10 MG 30 F.C. TABS.	BISOPROLOL FUMARATE	99.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/concor-10-mg-30-tablets-768780.jpg?v=1687635266	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	AMOUN > MERCK KGAA  F.R.GERMANY	ORAL.SOLID
CONCOR 5 MG 30 F.C. TABS.	BISOPROLOL FUMARATE	72.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/concor-5-mg-30-tablets-868718.jpg?v=1687635266	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	AMOUN > MERCK KGAA  F.R.GERMANY	ORAL.SOLID
CONCOR AMLO 5/5 MG 30 TABS.	BISOPROLOL FUMARATE+AMLODIPINE	210.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/concor-amlo-5-mg-5-mg-30-tablets-689892.jpg?v=1715232084	BETA BLOCKING AGENTS WITH CALCIUM CHANNEL BLOCKER	MERCK > AMOUN	ORAL.SOLID
CONCOR COR 2.5 MG 30 F.C. TABS.	BISOPROLOL FUMARATE	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/concor-cor-25-mg-30-tablets-862754.jpg?v=1687635267	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	AMOUN > MERCK KGAA  F.R.GERMANY	ORAL.SOLID
CONGESTAL 20 TABS.	CHLORPHENIRAMINE+PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE	50.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/congestal-20-tablets-948249.jpg?v=1687732348	COLD PRODUCTS	SIGMA	ORAL.SOLID
CONGESTAL SYRUP 120ML	CHLORPHENIRAMINE+DEXTROMETHORPHAN+PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE	44.00	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Congestal_Syrup_120ml_1615x1615_e315d1b7-7aca-4beb-9b74-ab82e99a49d7.webp?v=1772267460	COLD PRODUCTS	SIGMA	ORAL.LIQUID
CONSTIPRIDE 1 MG 28 F.C. TABS.	PRUCALOPRIDE	121.50	https://demov2.egypt.dawatech.com/web/image/product.template/8387/image_1920	LAXATIVE	ANDALOUS PHARMA	ORAL.SOLID
CONSTIPRIDE 2 MG 28 F.C. TABS.	PRUCALOPRIDE	185.75	https://demov2.egypt.dawatech.com/web/image/product.template/5890/image_1920	LAXATIVE	ANDALOUS PHARMA	ORAL.SOLID
CONTA-FLU 20 TABS.	CHLORPHENIRAMINE+PROPYPHENAZONE+PSEUDOEPHEDRINE	16.00	https://demov2.egypt.dawatech.com/web/image/product.template/18591/image_1920	COLD PRODUCTS	EIPICO	ORAL.SOLID
CONTRAHISTADIN 20 MG 30 TABS.	BILASTINE	120.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/contrahistadin-20-mg-20-tablets-7031478.jpg?v=1769221626	ANTI-HISTAMINE.SECOND-GENERATION	GLOBAL ADVANCED PHARMACEUTICALS (GAP)	ORAL.SOLID
CONVAGRAN 100 MG 30 CAPS.	ZONISAMIDE	153.00	https://demov2.egypt.dawatech.com/web/image/product.template/10875/image_1920	ANTI-EPILEPTIC.SULFONAMIDES	MASH PREMIERE	ORAL.SOLID
CONVAGRAN 50 MG 30 CAPS.	ZONISAMIDE	123.00	https://demov2.egypt.dawatech.com/web/image/product.template/12240/image_1920	ANTI-EPILEPTIC.SULFONAMIDES	MASH PREMIERE	ORAL.SOLID
CONVIBAN 100 MG 20 SCORED F.C. TABS.	TOPIRAMATE	50.00	https://demov2.egypt.dawatech.com/web/image/product.template/13844/image_1920	ANTI-EPILEPTIC.FRUCTOSE DERIVATIVE	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CONVIBAN 25 MG 30 F.C. TABS	TOPIRAMATE	39.00	https://demov2.egypt.dawatech.com/web/image/product.template/15262/image_1920	ANTI-EPILEPTIC.FRUCTOSE DERIVATIVE	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CONVIBAN 50 MG 30 F.C. TABS	TOPIRAMATE	51.00	https://demov2.egypt.dawatech.com/web/image/product.template/13755/image_1920	ANTI-EPILEPTIC.FRUCTOSE DERIVATIVE	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CORDARONE 200 MG 30 SCORED TABS.	AMIODARONE	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cordarone-200-mg-30-tablets-268137.jpg?v=1687635271	ANTIARRHYTHMIAS.CLASS III	GLOBAL NAPI PHARMACEUTICALS > SANOFI	ORAL.SOLID
CORDO - C SPRAY 60ML	ETHANOL+CHLORHEXIDINE DIGLUCONATE+GREEN TEA+ALOE VERA+LIQUORICE+CALENDULA+PANTHENOL+GLYCERIN	90.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cordo-spray-60-ml-614180.jpg?v=1723907210	ANTISEPTIC	MACRO GROUP PHARMACEUTICALS	SPRAY
CORTILON 0.1 MG 20 TAB.	FLUDROCORTISONE	16.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cortilon-01-mg-20-tablets-714050.jpg?v=1713665104	ADRENOCORTICAL STEROID	AMOUN	ORAL.SOLID
CORTIPLEX B6 ADULT 3 AMP.	CORTICOADRENAL EXTRACT+VITAMIN B6	48.00	https://demov2.egypt.dawatech.com/web/image/product.template/16148/image_1920	ANTIEMETIC	GLOBAL NAPI PHARMACEUTICALS	INJECTION
COVAPRENDO 5/5MG 30 TABS.	AMLODIPINE + PERINDOPRIL	138.00	https://demov2.egypt.dawatech.com/web/image/product.template/9398/image_1920	ANTI-HYPERTENSIVE.COMBINED ACE WITH CALCIUM CHANNEL BLOCKER	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
COVERSYL PLUS 5/1.25 MG 15 TABS.	INDAPAMIDE+PERINDOPRIL	84.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/coversyl-plus-5-mg-125-mg-15-tablets-658074.jpg?v=1687635355	ANTI-HYPERTENSIVE.COMBINED ACE WITH DIURETIC	SERVIER	ORAL.SOLID
CRESTOLIP 10 MG 30 F.C.TABS.	ROSUVASTATIN	108.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/crestolip-10-mg-30-tablets-921864.jpg?v=1715232088	ANTIHYPERLIPIDEMIC.STATINS	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
CRESTOLIP 20 MG 30 F.C.TABS.	ROSUVASTATIN	141.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/crestolip-20-mg-30-tablets-524425.jpg?v=1723907210	ANTIHYPERLIPIDEMIC.STATINS	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
CRESTOLIP PLUS 10/10 MG 30 F.C. TABS.	EZETIMIBE+ROSUVASTATIN	168.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/crestolip-10-mg-30-tablets-921864.jpg?v=1715232088	ANTIHYPERLIPIDEMIC.STATINS	GLOBAL ADVANCED PHARMACEUTICALS (GAP)	ORAL.SOLID
CRESTOR 10 MG 28 F.C.TABS.	ROSUVASTATIN	368.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/crestor-10-mg-28-tablets-126459.jpg?v=1687732349	ANTIHYPERLIPIDEMIC.STATINS	IPR PHARMACEUTICALS INCORPORATED > ASTRA ZENECA	ORAL.SOLID
CURAM 1 GM 12 F.C. TABS.	AMOXICILLIN+CLAVULANIC ACID	182.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/curam-1-gm-12-tablets-239379.jpg?v=1711234646	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	SANDOZ > NOVARTIS	ORAL.SOLID
CYMBALTA 30 MG 28 CAPS.	DULOXETINE	399.00	https://demov2.egypt.dawatech.com/web/image/product.template/3297/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	ELI LILLY	ORAL.SOLID
CYMBALTA 60 MG 28 CAPS.	DULOXETINE	544.00	https://demov2.egypt.dawatech.com/web/image/product.template/2209/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	ELI LILLY	ORAL.SOLID
CYMBATEX 20 MG 30 CAPS.	DULOXETINE	174.00	https://demov2.egypt.dawatech.com/web/image/product.template/6367/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	EVA PHARMA	ORAL.SOLID
CYMBATEX 30 MG 30 CAPS.	DULOXETINE	228.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cymbatex-30-mg-30-capsules-126234.jpg?v=1687732352	PSYCHIATRIC.ANTIDEPRESSANTS	EVA PHARMA	ORAL.SOLID
CYNCHOLINE 20 CAPS.	CYNARA+MAGNESIUM OXIDE+MENTHA	35.00	https://demov2.egypt.dawatech.com/web/image/product.template/18726/image_1920	LIVER SUPPORT	MEPACO	ORAL.SOLID
CYSTONE 60 TAB.	ACHYRANTHES+CYPERUS+DIDYMOCARPUS+HAJRUL YAHOOD BHASMA+ONOSMA+RUBIAE+SAXIFRAGA+SHILAJEET+VERNONIA	123.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cystone-60-tablets-127886.jpg?v=1695659752	UTI	HIMALAYA DRUG COMPANY  BANGALORE-INDIA > MULTIPHARMA	ORAL.SOLID
DACLAVIROCYRL 60 MG 28 F.C. TABS.	DACLATASVIR	120.00	https://demov2.egypt.dawatech.com/web/image/product.template/5333/image_1920	ANTI-VIRAL	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
DAFLON 500 MG 30 F.C. TABS.	DIOSMIN+HESPERIDIN	236.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/daflon-500-mg-30-tablets-863352.jpg?v=1687635356	VASCULAR-PROTECTING AGENT	SERVIER	ORAL.SOLID
DAFREX 15 F.C. TABS.	DIOSMIN+HESPERIDIN	75.00	https://demov2.egypt.dawatech.com/web/image/product.template/11567/image_1920	VASCULAR-PROTECTING AGENT	EGYPHAR	ORAL.SOLID
DAKTACORT CREAM 15 GM	HYDROCORTISONE+MICONAZOLE	48.00	https://demov2.egypt.dawatech.com/web/image/product.template/16687/image_1920	GLUCOCORTICOID WITH ANTIFUNGAL	MINA PHARM > JANSSEN CILAG	TOPICAL
DAKTARIN 2% ORAL GEL 40 GM	MICONAZOLE	53.50	https://demov2.egypt.dawatech.com/web/image/product.template/13629/image_1920	ANTIFUNGALS.IMIDAZOLES	JANSSEN CILAG > SOFICOPHARM	TOPICAL
DANTRELAX COMPOUND 30 CAPS.	DANTROLENE+PARACETAMOL(ACETAMINOPHEN)	153.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/dantrelax-compound-30-capsules-421777.jpg?v=1687732353	SKELETAL MUSCLE RELAXANT.ANALGESIC.RYANODINE RECEPTOR (RYR1) CALCIUM CHANNEL BLOCKER PERIPHERAL	CHEMIPHARM	ORAL.SOLID
DAPOXTARD 60 MG 6 F.C. TABS.	DAPOXETINE	116.00	https://demov2.egypt.dawatech.com/web/image/product.template/5779/image_1920	PREMATURE EJACULATION	AUG PHARMA	ORAL.SOLID
DECONADAL 10 MG 21 F.C. TABS.	ROSUVASTATIN	108.00	https://demov2.egypt.dawatech.com/web/image/product.template/9201/image_1920	ANTIHYPERLIPIDEMIC.STATINS	COPAD PHARMA	ORAL.SOLID
DELEPE 60 MG 3 F.C. TABS.	DAPOXETINE	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/delepe-60-mg-3-tablets-790436.jpg?v=1721725731	PREMATURE EJACULATION	PENTA PHARMA	ORAL.SOLID
DELEPE 60 MG 6 F.C. TABS.	DAPOXETINE	120.00	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Delepe60mg6Tab.webp?v=1773216250	PREMATURE EJACULATION	PENTA PHARMA	ORAL.SOLID
DEMAFIGHT 5 MG  30 SCORED TABS.	METOLAZONE	96.00	https://demov2.egypt.dawatech.com/web/image/product.template/11268/image_1920	DIURETIC	INTERNATIONAL DRUG AGENCY (IDI)	ORAL.SOLID
DEPO-PEN 1.2 MIU VIAL.	BENZATHINE PENICILLIN G	25.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/depo-pen-12-miu-1-vial-167211.jpg?v=1699328464	ANTIBIOTIC	MUP	INJECTION
DERMATIN 1% TOP. CREAM 14 GM	CLOTRIMAZOLE	15.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/dermatin-1-cream-14-gm-993508.jpg?v=1733228675	ANTIFUNGALS.IMIDAZOLES	PHARCO	TOPICAL
DESA 5 MG 20 F.C.TABS.	DESLORATADINE	70.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/desa-5-mg-20-tablets-552173.jpg?v=1687635272	ANTI-HISTAMINE.ANTI-ALLERGY	DELTA PHARMA	ORAL.SOLID
DEXAFLOX EYE DROPS 5 ML	DEXAMETHASONE+OFLOXACIN	53.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/dexaflox-eye-drops-5-ml-801687.jpg?v=1687635361	ANTIBIOTIC WITH GLUCOCORTICOID	JAMJOOM PHARMACEUTICALS	EYE
DEXATOBRIN EYE SUSP. DROPS 5 ML	DEXAMETHASONE+TOBRAMYCIN	37.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/dexatobrin-eye-drops-5-ml-266269.jpg?v=1732114136	GLUCOCORTICOID WITH ANTIBIOTIC	EIPICO	ORAL.LIQUID
DEXAWEST 30 MG 14 CAPS.	DEXLANSOPRAZOLE	66.00	https://demov2.egypt.dawatech.com/web/image/product.template/14733/image_1920	PEPTIC ULCER.PROTON PUMP INHIBITOR	WESTERN PHARMACEUTICALS INDUSTRIES > WESTERN PHARMA	ORAL.SOLID
DEXKETO CARE 25 MG 30 F.C.TAB.	DEXKETOPROFEN	75.00	https://demov2.egypt.dawatech.com/web/image/product.template/15547/image_1920	NSAID.PROPIONIC ACID DERIVATIVES	MISR > MULTICARE	ORAL.SOLID
DIABENOR 2 MG 30 TABS.	GLIMEPIRIDE	36.00	https://demov2.egypt.dawatech.com/web/image/product.template/15479/image_1920	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	EGPI > ABBOTT	ORAL.SOLID
DIABETIN 15 MG 30 TABS.	PIOGLITAZONE	75.00	https://demov2.egypt.dawatech.com/web/image/product.template/11538/image_1920	ANTI-DIABETIC.SENSITIZERS.GLITAZONE	UNIPHARMA	ORAL.SOLID
DIABETIN 30 MG 10 TABS.	PIOGLITAZONE	35.00	https://demov2.egypt.dawatech.com/web/image/product.template/9285/image_1920	ANTI-DIABETIC.SENSITIZERS.GLITAZONE	UNIPHARMA	ORAL.SOLID
DIABETIN 30 MG 30 TABS.	PIOGLITAZONE	105.00	https://demov2.egypt.dawatech.com/web/image/product.template/9285/image_1920	ANTI-DIABETIC.SENSITIZERS.GLITAZONE	UNIPHARMA	ORAL.SOLID
DIABETONORM 45 MG 15 TAB.	PIOGLITAZONE	50.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/diabetonorm-45-mg-15-tablets-109246.jpg?v=1739451754	ANTI-DIABETIC.SENSITIZERS.GLITAZONE	OCTOBER PHARMA	ORAL.SOLID
DIAMICRON MR 30 MG 30 TAB.	GLICLAZIDE	80.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diamicron-mr-30-mg-30-tablets-492509.jpg?v=1695227901	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SERVIER	ORAL.SOLID
DIAMICRON MR 60 MG 30 SCORED TAB.	GLICLAZIDE	156.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diamicron-mr-60-mg-30-tablets-983068.jpg?v=1687635360	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SERVIER	ORAL.SOLID
DIAMONRECTA 20 MG 4 F.C.TABS.	TADALAFIL	140.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diamonrecta-20-mg-4-tablets-787208.jpg?v=1691500810	SEXUAL TONIC	EVA PHARMA	ORAL.SOLID
DIAMONRECTA 5 MG 30 F.C.TABS.	TADALAFIL	187.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diamonrecta-5-mg-30-tablets-689615.jpg?v=1687732402	SEXUAL TONIC	EVA PHARMA	ORAL.SOLID
DIAVANCE 1.25/250MG 30 F.C.TAB.	GLIBENCLAMIDE(GLYBURIDE)+METFORMIN	30.00	https://demov2.egypt.dawatech.com/web/image/product.template/17930/image_1920	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	SIGMA	ORAL.SOLID
DIAVANCE 2.5/500MG 30 F.C.TAB.	GLIBENCLAMIDE(GLYBURIDE)+METFORMIN	39.00	https://demov2.egypt.dawatech.com/web/image/product.template/17406/image_1920	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	SIGMA	ORAL.SOLID
DIBAVALLY 50 MG 28 TABS.	VILDAGLIPTIN	152.00	https://demov2.egypt.dawatech.com/web/image/product.template/10893/image_1920	ANTI-DIABETIC.SECRETAGOGUES.DPP-4 INHIBITORS	AUG PHARMA	ORAL.SOLID
DIFLUCAN 150 MG 1 CAPS.	FLUCONAZOLE	111.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diflucan-150-mg-1-capsule-752569.jpg?v=1687635363	ANTIFUNGALS.TRIAZOLES	PFIZER	ORAL.SOLID
DIFLUCAN 50 MG 7 CAPS.	FLUCONAZOLE	179.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/diflucan-50-mg-7-capsules-681137.jpg?v=1730967395	ANTIFUNGALS.TRIAZOLES	PFIZER	ORAL.SOLID
DIGEST EZE  20 CAPS.	BROMELAIN 50 MG+PAPAIN 50 MG+CHAMOMILE 150 MG+GINGER ROOT 70 MG+PEPPERMINT LEAVES 25 MG +ANISE FLAVO	94.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/digest-eze-20-capsules-237479.jpg?v=1687635363	GIT DISTURBANCE	WESTERN PHARMACEUTICALS INDUSTRIES > INTERNATIONAL MEDICAL GUIDE	ORAL.SOLID
DIGESTIN 20 TABS.	PAPAIN+SANZYME 3500	42.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/digestin-20-tablets-173336.jpg?v=1687635364	DIGESTIVE ENZYMES	PHARCO	ORAL.SOLID
DIGLIFLOZ 10 MG 30 F.C. TABS.	DAPAGLIFLOZIN	318.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/diglifloz-10-mg-30-tablets-813732.jpg?v=1707298444	ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	MARCYRL	ORAL.SOLID
DIMRA 20 F.C.TAB.	DICLOFENAC POTASSIUM+METHOCARBAMOL	70.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/dimra-20-tablets-797381.jpg?v=1687635363	CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	OCTOBER PHARMA	ORAL.SOLID
DIOSMIN PLUS 500 MG 30 F.C.TABS.	DIOSMIN+HESPERIDIN	111.00	https://demov2.egypt.dawatech.com/web/image/product.template/8971/image_1920	VASCULAR-PROTECTING AGENT	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
DISPERCAM 20 MG 5 SUPP.	PIROXICAM	7.00	https://demov2.egypt.dawatech.com/web/image/product.template/18667/image_1920	NSAID.OXICAM	MUP	RECTAL
DOLABACTIN 400 MG 5 F.C.TABS.	MOXIFLOXACIN	80.00	https://demov2.egypt.dawatech.com/web/image/product.template/14967/image_1920	ANTIBIOTIC.QUINOLONE	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
DOLPHIN 3% TOPICAL GEL 30 GM	DICLOFENAC SODIUM	34.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/dolphin-3-gel-30-gm-571198.jpg?v=1721029365	NSAID.ACETIC ACID DERIVATIVES	DELTA PHARMA	TOPICAL
DONIFOXATE 80 MG 30 F.C. TABLETS	FEBUXOSTAT	118.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/donifoxate-80-mg-30-tablets-695717.jpg?v=1738632492	ANTIGOUT	EVA PHARMA	ORAL.SOLID
DOPAMINECT 1 MG 20 TABS.	RASAGILINE	54.00	https://demov2.egypt.dawatech.com/web/image/product.template/9170/image_1920	PARKINSON S DISEASE.MAO-B INHIBITOR	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
DORMIVAL 20 CAPS.	HUMULUS LUPULUS EXTRACT+VALERIANA EXTRACT	30.00	https://demov2.egypt.dawatech.com/web/image/product.template/16359/image_1920	INSOMNIA	MEPACO	ORAL.SOLID
DORZOLAMOL EYE DROPS 5 ML	DORZOLAMIDE+TIMOLOL	108.00	https://demov2.egypt.dawatech.com/web/image/product.template/14256/image_1920	ANTIGLAUCOMA	PHARCO	EYE
DOSIN 4 MG 20 TAB.	DOXAZOSIN	46.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/dosin-4-mg-20-tablets-148639.jpg?v=1707298517	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	EIPICO	ORAL.SOLID
DOSTINEX 0.5 MG 2 TABS.	CABERGOLINE	172.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/dostinex-05-mg-2-tablets-450183.jpg?v=1687635364	DOPAMINE AGONIST AND PROLACTIN INHIBITOR	PFIZER	ORAL.SOLID
DOXIRAZOL 60 MG 14 CAPS.	DEXLANSOPRAZOLE	101.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/doxirazol-60-mg-14-capsules-762127.jpg?v=1687635367	PEPTIC ULCER.PROTON PUMP INHIBITOR	HIKMA PHARMA	ORAL.SOLID
DOXYDOX 100 MG 10 CAPS.	DOXYCYCLINE	23.00	https://demov2.egypt.dawatech.com/web/image/product.template/18002/image_1920	ANTIBIOTIC.TETRACYCLINE	EIPICO	ORAL.SOLID
DOXYMYCIN 100 MG 10 CAPS.	DOXYCYCLINE	30.00	https://demov2.egypt.dawatech.com/web/image/product.template/17395/image_1920	ANTIBIOTIC.TETRACYCLINE	EL NILE.	ORAL.SOLID
DUOTRAV EYE DROPS. 2.5 ML	TIMOLOL+TRAVOPROST	232.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/duotrav-eye-drops-25-ml-931941.jpg?v=1725488095	ANTIGLAUCOMA	NOVARTIS > NOVARTIS SCIENTIFIC OFFICE	EYE
EBASTINE-BORG 10MG 10 F.C. TABS.	EBASTINE	12.00	https://demov2.egypt.dawatech.com/web/image/product.template/18301/image_1920	ANTI-HISTAMINE.ANTI-ALLERGY	BORG	ORAL.SOLID
EGYNIR 300 MG 10 CAPS.	CEFDINIR	100.00	https://demov2.egypt.dawatech.com/web/image/product.template/15677/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	SIGMA TEC PHARMACEUTICAL INDUSTRIES > EGYPHAR	ORAL.SOLID
EGYPRO 5 MG 30 TAB.	BISOPROLOL FUMARATE	63.00	https://demov2.egypt.dawatech.com/web/image/product.template/14968/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	EGPI > ABBOTT	ORAL.SOLID
ELIMBOSIS 2.5 MG 30 F.C. TABS.	APIXABAN	248.25	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/elimbosis-25-mg-30-tablets-1080095.jpg?v=1761872585	ANTICOAGULANT	DEBEIKY > ZETA PHARM	ORAL.SOLID
ELIMBOSIS 5 MG 30 F.C. TABS.	APIXABAN	269.25	https://demov2.egypt.dawatech.com/web/image/product.template/4044/image_1920	ANTICOAGULANT	DEBEIKY > ZETA PHARM	ORAL.SOLID
